TotalInvoices,TotalQuantity,TotalPrice,Recency,CancellationPercentage,AvgItemsPerOrder
2,1128,766.42,246,0.0,564.0
3,284,740.76,407,0.0,94.66666666666667
1,50,161.35,464,0.0,50.0
21,4785,8108.09,280,1.1583011583011582,227.85714285714286
1,138,138.28,268,0.0,138.0
11,2141,1748.05,31,2.3622047244094486,194.63636363636363
2,173,306.55,245,0.0,86.5
11,1588,2783.08,14,0.0,144.36363636363637
4,501,799.9,116,0.0,125.25
2,512,741.54,35,0.0,256.0
11,3058,5629.16,119,0.5263157894736842,278.0
6,593,1194.08,216,0.0,98.83333333333333
1,130,213.01,636,0.0,130.0
11,659,1809.81,49,11.864406779661017,59.90909090909091
2,1054,1079.66,38,0.0,527.0
9,365,1061.4,28,1.1904761904761905,40.55555555555556
16,1269,2855.17,36,0.0,79.3125
5,405,676.4300000000001,435,11.363636363636363,81.0
2,488,752.6,135,0.0,244.0
2,278,610.59,218,0.0,139.0
1,498,491.86,27,0.0,498.0
3,333,484.53000000000003,410,3.3333333333333335,111.0
6,209,3445.34,508,6.896551724137931,34.833333333333336
22,4047,9422.36,24,4.005934718100891,183.95454545454547
12,1537,2701.27,4,1.9469026548672566,128.08333333333334
1,125,339.6,199,0.0,125.0
1,237,434.78000000000003,395,0.0,237.0
2,76,292.2,17,0.0,38.0
5,987,1582.77,240,0.0,197.4
4,217,666.33,71,2.857142857142857,54.25
14,1107,3079.27,16,0.6349206349206349,79.07142857142857
8,1775,1340.15,2,2.380952380952381,221.875
2,1153,1080.52,94,0.0,576.5
4,1121,761.27,150,5.084745762711865,280.25
1,83,176.69,413,0.0,83.0
2,60,169.8,373,0.0,30.0
9,1028,2064.35,95,0.0,114.22222222222223
1,-7,-10.25,700,100.0,-7.0
13,1360,3563.6,53,2.5974025974025974,104.61538461538461
1,152,296.25,287,0.0,152.0
7,1005,1579.8300000000002,123,0.0,143.57142857142858
4,1450,2094.57,287,0.0,362.5
3,315,447.05,151,0.0,105.0
10,1219,2101.39,3,0.3105590062111801,121.9
25,5112,8595.65,1,0.5797101449275363,204.48
1,54,195.55,674,0.0,54.0
19,4658,8544.29,11,2.0618556701030926,245.1578947368421
2,287,659.4100000000001,32,0.0,143.5
6,619,1358.6399999999999,53,0.8333333333333334,103.16666666666667
6,1079,1952.17,49,0.0,179.83333333333334
6,2336,2165.76,203,16.666666666666664,389.3333333333333
6,3220,5181.99,62,5.660377358490567,536.6666666666666
6,2084,2919.62,70,0.0,347.3333333333333
1,297,352.821,652,0.0,297.0
1,137,190.35,494,0.0,137.0
96,14500,33480.82,1,5.562422744128554,151.04166666666666
8,357,758.07,563,23.25581395348837,44.625
29,2436,5444.33,1,4.181184668989547,84.0
4,468,785.37,421,0.0,117.0
10,3139,5726.07,63,0.4608294930875576,313.9
9,1424,3080.52,33,0.35149384885764495,158.22222222222223
2,174,301.54,396,0.0,87.0
1,192,345.0,81,0.0,192.0
1,455,1049.66,590,0.0,455.0
8,-4,-340.17,427,75.0,-0.5
73,23034,49218.41,0,10.552763819095476,315.5342465753425
5,510,1116.54,102,2.2222222222222223,102.0
1,53,161.13,515,0.0,53.0
3,479,732.07,6,0.0,159.66666666666666
4,299,770.88,250,1.7241379310344827,74.75
14,642,1778.13,12,0.41841004184100417,45.857142857142854
15,2822,2897.18,9,4.444444444444445,188.13333333333333
4,151,542.49,428,0.0,37.75
8,1502,2505.46,366,1.694915254237288,187.75
9,987,1173.7,75,8.51063829787234,109.66666666666667
1,1,3.75,504,0.0,1.0
1,258,239.46,387,0.0,258.0
3,828,1047.68,42,35.294117647058826,276.0
3,156,383.95,65,0.0,52.0
1,52,96.0,646,0.0,52.0
1,63,126.03,546,0.0,63.0
4,1250,836.3,387,0.0,312.5
1,218,289.7,498,0.0,218.0
4,570,1168.45,436,2.5,142.5
125,47251,73166.92,0,20.942982456140353,378.008
13,1358,2039.82,116,8.620689655172415,104.46153846153847
3,891,1679.56,309,0.0,297.0
1,168,324.8,66,0.0,168.0
24,13830,25491.56,137,1.9693654266958425,576.25
4,819,1319.1100000000001,254,1.2658227848101267,204.75
9,1797,3161.12,30,0.0,199.66666666666666
1,56,256.38,63,0.0,56.0
4,114,397.3,366,7.4074074074074066,28.5
5,782,1747.66,5,0.0,156.4
3,281,679.6999999999999,304,0.0,93.66666666666667
4,311,899.51,28,2.7777777777777777,77.75
4,67,591.75,183,7.142857142857142,16.75
3,333,539.0,41,0.0,111.0
12,1276,2686.42,39,6.535947712418301,106.33333333333333
5,1211,2239.07,55,2.4691358024691357,242.2
10,5358,7285.79,21,1.3850415512465373,535.8
4,260,555.04,23,15.151515151515152,65.0
2,211,382.98,28,0.0,105.5
1,60,61.28,429,0.0,60.0
7,2302,2631.1,301,2.8846153846153846,328.85714285714283
5,282,632.5,417,3.260869565217391,56.4
7,471,1355.38,144,0.4878048780487805,67.28571428571429
2,611,632.0,5,0.0,305.5
8,1560,3358.55,18,1.8072289156626504,195.0
14,1434,3273.36,32,3.8461538461538463,102.42857142857143
2,182,255.59,621,0.0,91.0
2,80,174.65,157,16.666666666666664,40.0
3,138,409.8,57,0.0,46.0
1,311,209.49,21,0.0,311.0
2,0,0.0,358,50.0,0.0
2,45,135.95000000000002,573,15.384615384615385,22.5
20,2389,6571.14,15,2.1505376344086025,119.45
3,417,598.64,17,1.7857142857142856,139.0
2,243,700.41,158,0.0,121.5
3,214,247.89000000000001,576,23.809523809523807,71.33333333333333
8,513,1044.82,24,2.73972602739726,64.125
3,270,602.52,398,6.0606060606060606,90.0
2,182,266.59000000000003,211,0.0,91.0
10,694,1690.07,5,0.0,69.4
1,25,139.95000000000002,485,0.0,25.0
1,358,651.4,415,0.0,358.0
1,100,85.0,252,0.0,100.0
19,2709,5294.39,58,0.8875739644970414,142.57894736842104
1,145,319.75,380,0.0,145.0
1,196,361.62,10,0.0,196.0
1,182,312.98,64,0.0,182.0
5,700,1290.34,24,3.571428571428571,140.0
1,96,310.72,719,0.0,96.0
6,1881,3443.8,51,0.4524886877828055,313.5
2,941,1586.81,87,1.0638297872340425,470.5
9,2519,4516.76,95,0.7092198581560284,279.8888888888889
2,79,170.45000000000002,606,15.384615384615385,39.5
2,304,1056.94,8,4.166666666666666,152.0
45,3621,11848.81,8,3.260869565217391,80.46666666666667
5,561,1253.94,500,5.194805194805195,112.2
15,1086,1058.88,168,12.903225806451612,72.4
7,780,997.11,392,0.7751937984496124,111.42857142857143
1,75,216.17000000000002,56,0.0,75.0
2,167,515.86,325,0.0,83.5
6,589,1240.0,0,1.2987012987012987,98.16666666666667
3,220,251.31,428,8.695652173913043,73.33333333333333
11,1921,2534.04,17,1.8404907975460123,174.63636363636363
6,546,1217.63,244,5.405405405405405,91.0
1,192,662.4000000000001,386,0.0,192.0
4,204,501.56,57,0.0,51.0
1,57,145.67,73,0.0,57.0
3,501,1005.09,30,0.0,167.0
10,4302,7996.87,122,0.0,430.2
18,3443,5689.84,1,1.6326530612244898,191.27777777777777
21,3462,7804.95,22,1.7114914425427872,164.85714285714286
6,332,891.32,512,6.557377049180328,55.333333333333336
9,470,1031.02,119,1.639344262295082,52.22222222222222
10,851,1989.2,357,5.47945205479452,85.1
14,3072,4814.37,53,0.0,219.42857142857142
1,36,122.7,63,0.0,36.0
5,475,446.33,85,8.0,95.0
4,927,2416.9,54,0.0,231.75
1,204,395.5,645,0.0,204.0
17,2535,4293.86,20,0.0,149.11764705882354
51,29446,44392.5,3,2.141327623126338,577.3725490196078
6,950,1131.28,2,1.5151515151515151,158.33333333333334
26,3493,6342.74,0,5.952380952380952,134.34615384615384
14,745,1788.93,6,2.1505376344086025,53.214285714285715
2,182,506.8,188,0.0,91.0
1,126,243.56,70,0.0,126.0
1,147,349.55,203,0.0,147.0
7,795,2001.5900000000001,119,0.0,113.57142857142857
8,947,1855.73,92,7.777777777777778,118.375
22,1365,2858.73,0,5.46448087431694,62.04545454545455
3,476,859.21,377,0.0,158.66666666666666
6,3125,1267.65,26,0.0,520.8333333333334
1,190,821.1,297,0.0,190.0
5,339,535.97,21,10.0,67.8
8,2058,3923.62,20,1.0638297872340425,257.25
1,149,388.55,625,0.0,149.0
3,820,1160.72,49,0.0,273.3333333333333
2,544,686.4,325,0.0,272.0
2,156,388.52,15,0.0,78.0
7,936,1608.0900000000001,182,1.0416666666666665,133.71428571428572
20,3326,5599.34,71,2.515723270440252,166.3
1,103,165.45000000000002,399,0.0,103.0
2,332,332.64,36,0.0,166.0
3,124,244.45,570,20.0,41.333333333333336
1,100,42.0,408,0.0,100.0
1,68,136.8,691,0.0,68.0
5,1470,2347.05,79,3.1746031746031744,294.0
2,301,282.85,422,0.0,150.5
1,-1,-127.66,442,100.0,-1.0
22,4476,4200.04,56,1.6528925619834711,203.45454545454547
1,29,124.95,423,0.0,29.0
1,10,42.22,506,0.0,10.0
3,379,613.95,3,2.941176470588235,126.33333333333333
2,16,31.200000000000003,393,50.0,8.0
5,667,1260.51,463,1.3333333333333335,133.4
2,228,272.04,49,0.0,114.0
2,1140,1212.8400000000001,49,0.0,570.0
5,1096,1326.03,52,6.097560975609756,219.2
5,1768,1734.8799999999999,431,2.272727272727273,353.6
5,209,720.75,398,2.2222222222222223,41.8
5,453,824.7,351,9.090909090909092,90.6
1,185,351.13,53,0.0,185.0
11,1532,1682.08,1,14.5985401459854,139.27272727272728
6,327,616.65,35,8.88888888888889,54.5
1,104,223.85000000000002,22,0.0,104.0
3,457,689.96,74,6.8181818181818175,152.33333333333334
4,129,464.57,10,0.0,32.25
14,1550,3318.1,168,5.0,110.71428571428571
2,274,337.34,57,0.0,137.0
12,3484,5250.78,85,0.3676470588235294,290.3333333333333
1,72,307.4,294,0.0,72.0
2,205,608.79,108,0.0,102.5
1,390,922.1,263,0.0,390.0
4,655,924.36,170,1.6666666666666667,163.75
3,586,867.38,168,1.8181818181818181,195.33333333333334
1,70,71.66,34,0.0,70.0
10,1600,1533.66,22,2.6548672566371683,160.0
4,516,839.14,16,0.0,129.0
17,4725,9826.630000000001,21,2.083333333333333,277.94117647058823
1,94,246.54000000000002,577,0.0,94.0
1,153,200.43,652,0.0,153.0
2,413,854.1500000000001,394,0.0,206.5
7,2823,1745.43,78,1.7543859649122806,403.2857142857143
1,44,90.60000000000001,64,0.0,44.0
5,246,536.86,360,4.0,49.2
6,2474,2427.32,2,0.0,412.3333333333333
5,321,728.5600000000001,10,2.7777777777777777,64.2
3,459,674.45,175,0.0,153.0
17,5938,12790.891,210,0.9685230024213075,349.29411764705884
12,5224,6640.68,6,0.0,435.3333333333333
3,141,378.59,1,16.666666666666664,47.0
3,272,544.0699999999999,153,0.0,90.66666666666667
5,486,1019.27,4,0.0,97.2
3,157,458.25,417,0.0,52.333333333333336
12,2215,4504.78,371,7.346938775510205,184.58333333333334
6,694,1064.77,78,0.0,115.66666666666667
2,142,230.22,20,0.0,71.0
2,222,498.70000000000005,384,9.523809523809524,111.0
3,160,362.8,21,0.0,53.333333333333336
18,2000,2748.32,307,2.366863905325444,111.11111111111111
3,226,421.9,386,4.0,75.33333333333333
5,402,777.6600000000001,454,14.285714285714285,80.4
2,66,166.3,145,0.0,33.0
1,174,123.66,422,0.0,174.0
39,6578,12820.36,6,0.8387698042870456,168.66666666666666
2,469,846.55,385,0.0,234.5
18,3052,4593.83,8,3.7735849056603774,169.55555555555554
2,187,190.25,70,0.0,93.5
1,109,264.7,286,0.0,109.0
4,354,663.52,48,4.444444444444445,88.5
14,3876,5224.85,30,0.40540540540540543,276.85714285714283
4,452,1192.3600000000001,206,0.0,113.0
1,303,519.8100000000001,410,0.0,303.0
2,315,196.79,14,0.0,157.5
11,2252,3290.53,72,1.5037593984962405,204.72727272727272
9,457,722.02,59,5.970149253731343,50.77777777777778
2,233,327.39,400,4.3478260869565215,116.5
13,2466,3927.49,38,5.063291139240507,189.69230769230768
30,3811,6638.85,29,5.247813411078718,127.03333333333333
13,893,1461.32,26,1.1235955056179776,68.6923076923077
24,4927,9982.31,3,0.6211180124223602,205.29166666666666
1,430,320.46,16,0.0,430.0
2,492,682.54,379,0.0,246.0
11,3366,4708.64,19,1.6666666666666667,306.0
5,2207,2026.06,65,0.0,441.4
1,190,311.3,212,0.0,190.0
7,993,847.54,11,2.380952380952381,141.85714285714286
3,154,219.5,29,0.0,51.333333333333336
24,2120,6690.360000000001,31,2.247191011235955,88.33333333333333
6,932,2274.14,3,0.0,155.33333333333334
18,2324,3836.26,14,3.361344537815126,129.11111111111111
2,613,895.76,385,0.0,306.5
3,143,376.46,518,0.0,47.666666666666664
3,204,566.7,446,0.0,68.0
36,5023,9438.01,9,1.8947368421052633,139.52777777777777
8,1811,1877.59,205,5.769230769230769,226.375
10,1776,4216.1,45,0.9615384615384616,177.6
2,877,529.73,133,0.0,438.5
1,149,209.41,732,0.0,149.0
11,3425,6258.45,42,0.0,311.3636363636364
5,2478,2874.72,9,0.0,495.6
7,2181,2196.67,115,0.0,311.57142857142856
1,16,79.48,512,0.0,16.0
2,320,493.74,374,3.0303030303030303,160.0
4,947,1090.23,197,2.631578947368421,236.75
3,128,288.1,564,14.285714285714285,42.666666666666664
3,642,451.92,479,3.0303030303030303,214.0
1,160,328.8,277,0.0,160.0
6,766,1006.22,109,5.555555555555555,127.66666666666667
3,2004,1948.21,76,0.0,668.0
1,378,917.34,52,0.0,378.0
13,5720,11379.710000000001,153,0.4444444444444444,440.0
1,73,229.75,570,0.0,73.0
1,224,367.15,644,0.0,224.0
4,1034,1398.96,46,2.941176470588235,258.5
5,641,1213.26,16,5.263157894736842,128.2
7,878,1716.58,154,0.0,125.42857142857143
2,681,792.15,224,0.0,340.5
2,345,584.07,6,0.0,172.5
3,238,645.74,121,0.0,79.33333333333333
10,1898,3969.1,464,1.9801980198019802,189.8
2,427,713.11,470,0.0,213.5
1,62,104.82,60,0.0,62.0
2,198,467.66,62,0.0,99.0
22,4161,7405.1,17,0.4830917874396135,189.13636363636363
55,13234,36048.26,6,2.975420439844761,240.61818181818182
25,3703,4482.21,1,4.564315352697095,148.12
1,576,109.44,554,0.0,576.0
4,312,509.09,21,3.3707865168539324,78.0
11,1402,2790.5,28,2.027027027027027,127.45454545454545
1,268,626.65,284,0.0,268.0
7,563,755.95,175,0.8695652173913043,80.42857142857143
8,1697,3000.93,77,4.166666666666666,212.125
2,192,267.28000000000003,32,0.0,96.0
42,4922,12336.08,40,1.7610062893081762,117.19047619047619
1,94,141.41,265,0.0,94.0
1,180,431.98,724,0.0,180.0
3,151,299.65,490,2.380952380952381,50.333333333333336
11,2099,3060.75,26,0.12091898428053204,190.8181818181818
19,4119,9334.23,108,9.75609756097561,216.78947368421052
1,460,154.99,283,0.0,460.0
19,1528,3881.11,8,3.79746835443038,80.42105263157895
4,453,713.89,276,2.083333333333333,113.25
18,8425,12848.4,16,2.391904323827047,468.05555555555554
2,689,746.36,31,0.0,344.5
42,5653,21441.48,0,3.048780487804878,134.5952380952381
2,174,466.66,19,0.0,87.0
4,490,572.3,123,0.0,122.5
1,62,92.46000000000001,64,0.0,62.0
3,720,1520.96,105,0.0,240.0
29,4211,8062.46,0,1.981981981981982,145.20689655172413
23,6270,8276.1,23,1.5418502202643172,272.60869565217394
2,211,469.19,462,0.0,105.5
1,128,183.6,266,0.0,128.0
32,7405,8882.3,4,0.7692307692307693,231.40625
3,133,917.4300000000001,506,0.0,44.333333333333336
27,12693,25416.28,9,1.4492753623188406,470.1111111111111
13,3846,-3767.1999999999994,430,9.090909090909092,295.84615384615387
21,3382,2967.57,28,3.278688524590164,161.04761904761904
4,581,889.37,388,2.0,145.25
1,45,152.55,266,0.0,45.0
2,361,374.7,63,0.0,180.5
5,498,1493.32,319,0.9174311926605505,99.6
2,58,225.81,514,0.0,29.0
1,85,321.6,684,0.0,85.0
9,899,1306.16,3,2.710843373493976,99.88888888888889
1,65,390.85,666,0.0,65.0
2,128,139.54,20,7.142857142857142,64.0
1,228,219.4,622,0.0,228.0
6,1494,1734.87,4,0.0,249.0
1,79,118.67,128,0.0,79.0
6,376,615.08,40,0.0,62.666666666666664
9,586,1553.47,101,0.0,65.11111111111111
2,302,618.73,124,0.0,151.0
6,267,1075.73,32,1.1904761904761905,44.5
16,3361,4747.52,266,1.0550996483001172,210.0625
2,246,413.36,364,0.0,123.0
11,760,1082.19,3,0.0,69.0909090909091
1,306,150.5,511,0.0,306.0
34,6433,9707.92,1,0.09560229445506692,189.2058823529412
1,1,39.95,462,0.0,1.0
5,693,786.72,2,0.9302325581395349,138.6
1,133,158.75,56,0.0,133.0
1,72,76.32000000000001,324,0.0,72.0
27,3601,7215.64,7,0.7978723404255319,133.37037037037038
1,391,433.86,11,0.0,391.0
2,157,310.82,439,2.272727272727273,78.5
1,1,2.95,722,0.0,1.0
34,16335,57120.909999999996,3,0.33151326053042124,480.44117647058823
2,352,422.86,480,0.0,176.0
1,104,147.35,36,0.0,104.0
22,3656,5685.71,15,0.9505703422053232,166.1818181818182
1,63,191.95,137,0.0,63.0
8,746,1060.33,4,7.936507936507936,93.25
5,496,743.53,154,0.0,99.2
9,3483,5703.9800000000005,84,4.778156996587031,387.0
1,24,214.8,736,0.0,24.0
13,3481,4853.7,51,1.2552301255230125,267.7692307692308
5,659,1041.21,30,1.8867924528301887,131.8
2,56,80.2,22,35.714285714285715,28.0
35,5813,12957.6,3,0.7462686567164178,166.0857142857143
5,457,688.6,13,9.090909090909092,91.4
27,3422,5524.51,22,8.938547486033519,126.74074074074075
31,3092,6156.75,3,15.862068965517242,99.74193548387096
7,650,1364.09,273,0.0,92.85714285714286
2,509,622.67,501,0.0,254.5
5,707,1382.74,19,0.0,141.4
1,72,90.0,143,0.0,72.0
1,97,458.45,428,0.0,97.0
3,175,163.47,353,8.333333333333332,58.333333333333336
1,-4,-23.8,429,100.0,-4.0
6,2078,2740.3,3,1.2422360248447204,346.3333333333333
5,95,309.77,394,18.75,19.0
1,234,436.18,732,0.0,234.0
3,1628,2720.63,10,0.0,542.6666666666666
5,837,1109.96,7,2.272727272727273,167.4
6,828,1900.0800000000002,122,0.0,138.0
4,811,909.36,60,1.5151515151515151,202.75
9,1414,2591.34,1,0.0,157.11111111111111
4,1215,1858.77,318,0.0,303.75
1,105,168.22,648,0.0,105.0
12,3366,3580.13,1,0.4975124378109453,280.5
6,392,895.84,129,5.263157894736842,65.33333333333333
15,5814,11123.35,382,0.0,387.6
25,8511,8800.8,1,0.45454545454545453,340.44
7,1145,1553.96,400,1.8518518518518516,163.57142857142858
2,400,294.09999999999997,681,21.428571428571427,200.0
2,600,965.88,1,0.0,300.0
4,1049,1086.8,45,0.0,262.25
3,809,920.05,3,1.4925373134328357,269.6666666666667
6,337,879.0300000000001,2,13.043478260869565,56.166666666666664
4,512,655.94,372,8.333333333333332,128.0
1,30,115.8,133,0.0,30.0
1,12,30.6,485,0.0,12.0
8,1535,7006.05,46,3.8461538461538463,191.875
13,5229,8208.87,8,7.128309572301425,402.2307692307692
12,837,2019.3,48,9.090909090909092,69.75
2,223,466.29,233,0.0,111.5
3,129,259.43,212,30.0,43.0
2,496,658.64,35,0.0,248.0
3,404,666.7,672,2.2222222222222223,134.66666666666666
9,1826,1975.44,74,1.4814814814814816,202.88888888888889
1,312,233.39999999999998,482,0.0,312.0
10,3204,6263.6,238,0.6802721088435374,320.4
1,25,118.75,265,0.0,25.0
6,510,946.24,19,1.1627906976744187,85.0
25,6295,7494.67,19,0.5955603681645912,251.8
7,4661,8421.47,609,0.0,665.8571428571429
7,1480,2996.93,215,0.0,211.42857142857142
2,142,289.36,173,0.0,71.0
5,950,2594.62,86,0.0,190.0
2,1033,1631.77,70,0.0,516.5
1,53,120.44,275,0.0,53.0
2,82,251.15,504,0.0,41.0
8,340,1274.29,38,0.0,42.5
3,138,305.9,420,11.76470588235294,46.0
2,205,621.51,430,0.0,102.5
3,270,570.18,374,0.0,90.0
2,211,498.79,97,0.0,105.5
4,77,356.27,604,2.2222222222222223,19.25
7,191,566.95,10,2.941176470588235,27.285714285714285
1,94,134.46,32,0.0,94.0
17,2920,7350.4400000000005,50,10.29810298102981,171.76470588235293
6,263,753.5600000000001,296,2.631578947368421,43.833333333333336
14,1042,2204.74,84,0.48543689320388345,74.42857142857143
7,1494,1600.26,8,0.0,213.42857142857142
2,319,701.57,40,0.0,159.5
42,833,5909.0,10,3.6666666666666665,19.833333333333332
2,120,308.35,410,0.0,60.0
5,172,660.07,443,3.8461538461538463,34.4
2,60,278.34000000000003,410,0.0,30.0
1,127,452.89,66,0.0,127.0
1,6,197.65,330,0.0,6.0
5,1550,1550.63,426,0.0,310.0
1,50,123.5,473,0.0,50.0
10,1145,2018.91,8,8.450704225352112,114.5
25,4374,5453.38,1,3.761755485893417,174.96
1,2,79.9,665,0.0,2.0
17,3709,4713.41,1,2.214022140221402,218.1764705882353
1,218,293.74,387,0.0,218.0
3,653,1210.19,67,0.0,217.66666666666666
54,9927,18442.87,4,3.4482758620689653,183.83333333333334
10,1844,2381.24,201,27.27272727272727,184.4
1,142,335.52,106,0.0,142.0
1,143,390.05,410,0.0,143.0
13,608,1527.58,3,6.185567010309279,46.76923076923077
6,230,916.5,217,10.0,38.333333333333336
1,140,379.2,616,0.0,140.0
12,794,1134.14,59,3.508771929824561,66.16666666666667
3,166,847.76,380,0.0,55.333333333333336
1,80,339.34,396,0.0,80.0
4,469,1024.83,1,0.0,117.25
12,1235,2146.58,10,12.142857142857142,102.91666666666667
5,926,1145.21,238,2.73972602739726,185.2
1,36,157.8,687,0.0,36.0
2,529,567.05,94,0.0,264.5
19,1727,4937.37,10,2.5316455696202533,90.89473684210526
21,2503,5509.37,90,2.1806853582554515,119.19047619047619
26,2551,4301.6900000000005,52,5.138339920948617,98.11538461538461
2,0,0.0,371,50.0,0.0
7,748,1000.23,30,4.285714285714286,106.85714285714286
10,2177,3238.53,11,0.53475935828877,217.7
6,709,2142.39,2,2.5316455696202533,118.16666666666667
33,1207,3105.52,1,5.434782608695652,36.57575757575758
1,160,169.48000000000002,42,0.0,160.0
3,363,633.83,3,0.0,121.0
4,468,1515.0,246,0.0,117.0
19,3806,6506.59,41,0.5730659025787965,200.31578947368422
1,607,683.17,176,0.0,607.0
4,583,975.23,91,1.639344262295082,145.75
9,826,1841.71,109,0.0,91.77777777777777
5,1154,2009.17,434,4.444444444444445,230.8
9,1705,2950.38,28,6.730769230769231,189.44444444444446
22,4036,6327.31,25,2.8350515463917527,183.45454545454547
3,260,745.5,437,0.0,86.66666666666667
11,911,2468.99,51,7.6923076923076925,82.81818181818181
3,246,979.8000000000001,435,0.0,82.0
6,603,1131.97,178,5.47945205479452,100.5
8,1937,2043.93,31,2.5423728813559325,242.125
10,1226,2766.96,43,5.194805194805195,122.6
4,951,754.12,21,0.0,237.75
10,3002,4666.99,9,0.6711409395973155,300.2
7,772,1543.44,80,4.081632653061225,110.28571428571429
3,236,466.04,372,3.7037037037037033,78.66666666666667
3,189,434.23,325,0.0,63.0
24,1721,4203.72,42,2.3255813953488373,71.70833333333333
3,655,1247.49,29,0.0,218.33333333333334
2,242,333.7,183,0.0,121.0
2,123,280.55,234,0.0,61.5
23,3610,7152.06,8,2.941176470588235,156.95652173913044
2,802,354.82,658,20.0,401.0
5,971,1677.48,175,3.571428571428571,194.2
3,804,1474.06,110,0.0,268.0
6,377,750.61,277,0.8771929824561403,62.833333333333336
3,692,1032.95,317,0.0,230.66666666666666
12,2383,5400.461,410,0.0,198.58333333333334
3,1200,1904.05,6,0.0,400.0
5,1674,2879.7000000000003,1,0.0,334.8
1,111,350.99,380,0.0,111.0
2,88,363.40000000000003,492,0.0,44.0
1,263,601.03,432,0.0,263.0
4,-2,-1441.6,545,75.0,-0.5
9,1138,2384.14,253,3.6231884057971016,126.44444444444444
10,3327,5942.0,50,0.4149377593360996,332.7
32,17247,31027.35,8,3.536977491961415,538.96875
1,68,120.0,141,0.0,68.0
3,544,824.28,470,0.0,181.33333333333334
2,406,1163.45,50,0.0,203.0
8,1645,2618.23,7,0.0,205.625
1,171,322.93,422,0.0,171.0
8,545,1475.8600000000001,154,3.6585365853658534,68.125
4,715,1373.35,108,0.0,178.75
1,24,40.56,427,0.0,24.0
9,459,1259.19,150,19.11764705882353,51.0
1,147,354.85,470,0.0,147.0
2,114,261.68,434,20.0,57.0
1,197,492.65000000000003,331,0.0,197.0
2,148,214.18,225,0.0,74.0
4,1097,920.81,73,0.0,274.25
4,264,559.97,50,0.0,66.0
1,178,256.6,685,0.0,178.0
6,538,1189.3799999999999,395,0.0,89.66666666666667
13,1344,1929.32,87,15.972222222222221,103.38461538461539
14,1883,4296.2699999999995,14,18.494623655913976,134.5
1,131,205.83,409,0.0,131.0
2,46,191.86,520,0.0,23.0
1,52,134.04,196,0.0,52.0
1,45,245.15,407,0.0,45.0
26,5162,7245.76,2,0.4166666666666667,198.53846153846155
4,550,628.44,462,0.0,137.5
4,506,1282.85,30,2.898550724637681,126.5
9,953,3158.6400000000003,20,1.6129032258064515,105.88888888888889
4,236,151.23,7,18.181818181818183,59.0
2,187,413.85,211,5.88235294117647,93.5
6,292,911.26,8,0.0,48.666666666666664
14,1514,4208.93,10,12.209302325581394,108.14285714285714
25,6140,7844.4,1,0.6036217303822937,245.6
27,3373,8887.9,7,6.763285024154589,124.92592592592592
10,1414,2809.41,2,0.8333333333333334,141.4
1,190,375.34000000000003,406,0.0,190.0
8,1022,2316.06,39,5.263157894736842,127.75
3,313,448.45,413,3.571428571428571,104.33333333333333
6,861,1284.06,17,3.125,143.5
41,7961,12607.53,7,7.967032967032966,194.17073170731706
1,32,43.2,18,0.0,32.0
7,1673,1956.23,107,11.666666666666666,239.0
3,298,742.9000000000001,430,0.0,99.33333333333333
2,218,277.94,406,0.0,109.0
5,687,1523.81,222,11.11111111111111,137.4
5,1069,1803.76,70,4.545454545454546,213.8
7,2063,3141.5,50,4.166666666666666,294.7142857142857
11,2815,4279.97,88,0.38022813688212925,255.9090909090909
5,-1,-849.45,548,60.0,-0.2
12,2569,3747.96,7,3.076923076923077,214.08333333333334
1,230,492.1,432,0.0,230.0
3,214,435.90000000000003,224,18.421052631578945,71.33333333333333
11,1904,3090.29,46,0.0,173.0909090909091
1,-1,-302.31,623,100.0,-1.0
3,330,221.89999999999998,106,9.090909090909092,110.0
10,1332,3168.7200000000003,20,2.9197080291970803,133.2
1,255,508.58,64,0.0,255.0
1,152,158.02,459,0.0,152.0
2,327,476.95000000000005,423,3.7037037037037033,163.5
7,626,1204.1200000000001,206,12.903225806451612,89.42857142857143
8,3271,2198.58,10,1.1049723756906076,408.875
6,142,384.3,426,23.52941176470588,23.666666666666668
4,340,574.26,114,12.195121951219512,85.0
2,402,701.61,409,0.0,201.0
1,320,245.48000000000002,569,0.0,320.0
4,568,923.98,234,1.7241379310344827,142.0
6,1296,1894.93,162,0.0,216.0
3,-1,-445.06,430,66.66666666666666,-0.3333333333333333
28,5879,9695.92,8,3.327495621716287,209.96428571428572
1,103,200.63,623,0.0,103.0
2,252,462.66,123,0.0,126.0
5,875,1917.41,22,0.0,175.0
2,52,351.45,63,21.052631578947366,26.0
14,2984,4292.9800000000005,16,0.7692307692307693,213.14285714285714
2,375,454.86,15,0.0,187.5
4,1759,1614.91,16,0.0,439.75
1,-393,-658.63,730,100.0,-393.0
5,616,894.1,157,5.660377358490567,123.2
5,438,600.66,234,14.814814814814813,87.6
1,58,134.7,218,0.0,58.0
20,2810,4428.17,44,0.7490636704119851,140.5
9,508,842.74,20,10.81081081081081,56.44444444444444
4,626,1079.66,420,0.0,156.5
20,1546,2993.05,126,0.0,77.3
1,50,108.98,38,0.0,50.0
5,1878,2315.75,120,0.0,375.6
1,48,82.60000000000001,736,0.0,48.0
1,183,409.57,259,0.0,183.0
1,86,133.5,9,0.0,86.0
