Customer ID,TotalInvoices,TotalQuantity,TotalPrice,Recency,CancellationPercentage,AvgItemsPerOrder
13881,37,22967,32553.31,0,2.7874564459930316,620.7297297297297
13883,24,2968,5447.1900000000005,37,4.395604395604396,123.66666666666667
13884,12,510,1197.58,114,2.380952380952381,42.5
13888,6,615,1635.48,55,0.0,102.5
13889,7,801,1438.8300000000002,219,9.333333333333334,114.42857142857143
13890,10,630,1183.1200000000001,153,8.641975308641975,63.0
13891,3,476,859.21,215,0.0,158.66666666666666
13892,3,2282,689.2,83,0.0,760.6666666666666
13895,4,882,1717.96,1,1.4492753623188406,220.5
13896,1,149,388.55,462,0.0,149.0
13897,2,620,849.5600000000001,275,0.0,310.0
13898,2,544,686.4,162,0.0,272.0
13900,7,936,1608.0900000000001,19,1.8867924528301887,133.71428571428572
13901,17,1895,3380.44,93,4.444444444444445,111.47058823529412
13902,8,218090,30411.26,469,5.970149253731343,27261.25
13903,1,103,165.45000000000002,236,0.0,103.0
13905,3,124,244.45,407,20.0,41.333333333333336
13906,1,100,42.0,246,0.0,100.0
13907,1,68,136.8,528,0.0,68.0
13909,2,301,282.85,259,0.0,150.5
13910,1,-1,-127.66,280,100.0,-1.0
13911,19,3210,3323.04,33,4.25531914893617,168.94736842105263
13912,1,29,124.95,260,0.0,29.0
13913,1,10,42.22,343,0.0,10.0
13915,2,16,31.200000000000003,231,50.0,8.0
13916,5,667,1260.51,300,1.3333333333333335,133.4
13919,2,659,975.87,261,0.0,329.5
13920,5,1768,1734.8799999999999,268,2.272727272727273,353.6
13921,5,209,720.75,236,2.2222222222222223,41.8
13922,5,453,824.7,188,9.090909090909092,90.6
13927,2,243,340.97,250,13.043478260869565,121.5
13929,14,1550,3318.1,6,5.660377358490567,110.71428571428571
13931,10,2974,4398.06,117,0.0,297.4
13935,3,2252,6116.92,433,0.0,750.6666666666666
13936,4,655,924.36,7,0.0,163.75
13937,3,586,867.38,6,2.1739130434782608,195.33333333333334
13939,8,955,1149.6100000000001,147,2.9850746268656714,119.375
13941,14,3764,7669.88,8,1.639344262295082,268.85714285714283
13942,1,1000,320.0,371,0.0,1000.0
13943,1,94,246.54000000000002,414,0.0,94.0
13944,1,153,200.43,490,0.0,153.0
13945,2,413,854.1500000000001,231,0.0,206.5
13946,6,2643,1669.83,38,2.1739130434782608,440.5
13948,5,246,536.86,197,4.0,49.2
13952,17,5938,12790.891,47,1.090909090909091,349.29411764705884
13953,9,4300,5375.0,1,0.0,477.77777777777777
13955,2,228,426.21,142,0.0,114.0
13957,3,157,458.25,254,0.0,52.333333333333336
13958,12,2215,4504.78,208,7.346938775510205,184.58333333333334
13959,5,537,808.17,117,0.0,107.4
13961,2,222,498.70000000000005,222,9.523809523809524,111.0
13962,2,103,310.85,82,0.0,51.5
13963,18,2000,2748.32,145,2.5,111.11111111111111
13964,3,226,421.9,224,4.0,75.33333333333333
13965,5,402,777.6600000000001,291,14.285714285714285,80.4
13966,1,760,384.26,272,0.0,760.0
13967,1,24,85.6,233,0.0,24.0
13968,1,174,123.66,260,0.0,174.0
13969,27,3444,6407.64,5,0.40733197556008144,127.55555555555556
13970,2,469,846.55,223,0.0,234.5
13971,13,2082,3124.85,15,0.9345794392523363,160.15384615384616
13974,3,105,249.93,414,11.76470588235294,35.0
13975,10,2742,3717.62,52,0.24449877750611246,274.2
13976,4,452,1192.3600000000001,43,0.0,113.0
13977,1,303,519.8100000000001,248,0.0,303.0
13979,10,1613,2420.66,230,1.7391304347826086,161.3
13980,8,285,521.88,273,7.142857142857142,35.625
13981,2,233,327.39,237,4.3478260869565215,116.5
13982,12,2113,3285.82,0,4.597701149425287,176.08333333333334
13983,25,3434,5729.45,24,4.6263345195729535,137.36
13984,10,1211,1690.52,86,0.0,121.1
13985,12,2040,4087.48,19,0.7575757575757576,170.0
13987,2,492,682.54,216,0.0,246.0
13988,5,1109,1959.27,33,0.0,221.8
13989,4,1763,1656.65,76,0.0,440.75
13992,2,90,142.7,217,0.0,45.0
13993,17,1632,4769.27,42,1.25,96.0
13995,14,1628,2753.02,79,4.635761589403973,116.28571428571429
13996,2,613,895.76,223,0.0,306.5
13997,3,143,376.46,355,0.0,47.666666666666664
13998,3,204,566.7,283,0.0,68.0
13999,27,3824,7126.22,7,1.694915254237288,141.62962962962962
14000,8,1811,1877.59,43,5.555555555555555,226.375
14001,9,1446,3482.16,7,0.0,160.66666666666666
14003,1,149,209.41,569,0.0,149.0
14004,6,1495,3156.17,10,0.0,249.16666666666666
14006,6,1987,1896.57,78,0.0,331.1666666666667
14007,1,16,79.48,349,0.0,16.0
14008,2,320,493.74,212,3.0303030303030303,160.0
14009,4,947,1090.23,35,0.0,236.75
14010,3,128,288.1,402,14.285714285714285,42.666666666666664
14011,3,642,451.92,317,3.0303030303030303,214.0
14013,4,394,651.7,112,10.526315789473683,98.5
14014,2,928,1443.03,213,0.0,464.0
14016,11,5024,10415.88,44,0.3058103975535168,456.72727272727275
14017,1,73,229.75,408,0.0,73.0
14018,1,224,367.15,482,0.0,224.0
14020,3,200,570.46,313,10.81081081081081,66.66666666666667
14021,6,838,1586.38,48,0.0,139.66666666666666
14022,2,681,792.15,62,0.0,340.5
14024,1,88,318.04,227,0.0,88.0
14025,10,1898,3969.1,301,1.9801980198019802,189.8
14026,2,427,713.11,307,0.0,213.5
14028,5,4679,3175.5,335,30.76923076923077,935.8
14030,19,3333,6481.28,80,0.6525285481239804,175.42105263157896
14031,47,10846,28995.32,4,2.8268551236749118,230.7659574468085
14032,18,2998,3357.84,5,4.132231404958678,166.55555555555554
14033,1,576,109.44,392,0.0,576.0
14035,8,1037,2063.06,104,3.6585365853658534,129.625
14037,7,563,755.95,13,0.8849557522123894,80.42857142857143
14038,6,1233,2156.87,36,8.0,205.5
14039,1,100,115.08000000000001,412,0.0,100.0
14040,35,4164,10737.07,7,1.2759170653907497,118.97142857142858
14042,1,180,431.98,562,0.0,180.0
14043,3,151,299.65,327,2.380952380952381,50.333333333333336
14044,8,1868,2584.77,146,0.1610305958132045,233.5
14045,18,4071,8926.23,174,10.0,226.16666666666666
14047,17,1357,3208.42,36,4.316546762589928,79.82352941176471
14048,4,453,713.89,114,0.0,113.25
14049,15,6645,10318.04,37,1.9830028328611897,443.0
14051,31,3647,12200.43,10,3.2467532467532463,117.64516129032258
14052,1,85,241.3,227,0.0,85.0
14053,2,275,312.05,234,0.0,137.5
14055,2,504,795.3199999999999,414,0.0,252.0
14057,14,3935,4734.67,36,0.0,281.07142857142856
14058,2,211,469.19,299,0.0,105.5
14060,23,5273,6142.02,20,1.0309278350515463,229.2608695652174
14061,3,133,917.4300000000001,343,0.0,44.333333333333336
14062,22,9979,20146.1,12,1.7985611510791366,453.59090909090907
14063,13,3846,-3767.1999999999994,267,9.090909090909092,295.84615384615387
14064,18,2911,2485.29,48,3.6363636363636362,161.72222222222223
14065,4,581,889.37,226,2.0,145.25
14068,5,498,1493.32,157,0.9174311926605505,99.6
14069,2,58,225.81,351,0.0,29.0
14070,1,85,321.6,521,0.0,85.0
14072,1,65,390.85,503,0.0,65.0
14074,1,228,219.4,460,0.0,228.0
14075,4,1010,1100.53,98,0.0,252.5
14077,4,256,426.06,19,0.0,64.0
14078,8,513,1332.01,21,0.0,64.125
14079,1,1,243.63,518,0.0,1.0
14080,5,219,1030.13,250,1.25,43.8
14081,16,3361,4747.52,104,0.7802340702210664,210.0625
14082,2,246,413.36,201,0.0,123.0
14083,7,418,553.23,36,0.0,59.714285714285715
14084,1,306,150.5,349,0.0,306.0
14085,27,5237,8219.74,12,0.13513513513513514,193.96296296296296
14086,1,1,39.95,299,0.0,1.0
14087,3,444,608.0,241,0.684931506849315,148.0
14088,10,6263,27372.53,7,1.5873015873015872,626.3
14090,1,72,76.32000000000001,161,0.0,72.0
14091,2,3316,9530.08,491,0.0,1658.0
14092,20,2541,5220.150000000001,7,0.45454545454545453,127.05
14094,2,157,310.82,276,2.272727272727273,78.5
14095,1,1,2.95,559,0.0,1.0
14097,2,352,422.86,318,0.0,176.0
14099,17,2908,4306.81,7,0.9009009009009009,171.05882352941177
14101,12,9438,8124.73,34,1.694915254237288,786.5
14104,4,494,638.58,2,0.0,123.5
14105,8,3485,5709.88,75,5.529953917050691,435.625
14106,1,24,214.8,574,0.0,24.0
14107,11,2968,3987.31,12,2.272727272727273,269.8181818181818
14108,2,279,447.05,568,0.0,139.5
14110,26,4314,9355.69,8,0.8130081300813009,165.92307692307693
14112,20,2462,3819.84,40,10.27027027027027,123.1
14113,27,2450,4753.58,148,18.181818181818183,90.74074074074075
14114,7,650,1364.09,110,0.0,92.85714285714286
14115,2,509,622.67,338,0.0,254.5
14118,1,97,458.45,265,0.0,97.0
14119,3,175,163.47,191,8.333333333333332,58.333333333333336
14120,1,-4,-23.8,266,100.0,-4.0
14122,5,95,309.77,231,18.75,19.0
14123,1,234,436.18,570,0.0,234.0
14126,1,379,466.33000000000004,281,0.0,379.0
14127,5,704,1642.6000000000001,93,0.0,140.8
14128,3,516,577.4,92,5.0,172.0
14129,5,986,1826.38,97,0.0,197.2
14130,4,1215,1858.77,156,0.0,303.75
14131,1,105,168.22,485,0.0,105.0
14133,4,196,608.2,138,0.0,49.0
14134,15,5814,11123.35,219,0.0,387.6
14135,19,7408,6551.95,23,0.641025641025641,389.89473684210526
14136,7,1145,1553.96,237,1.8518518518518516,163.57142857142858
14137,2,400,294.09999999999997,518,21.428571428571427,200.0
14139,3,539,670.98,327,0.0,179.66666666666666
14142,4,512,655.94,210,8.333333333333332,128.0
14144,1,12,30.6,323,0.0,12.0
14145,4,1127,4986.45,54,0.0,281.75
14146,10,3603,5921.6,91,11.075949367088606,360.3
14147,10,781,1733.7,122,7.4074074074074066,78.1
14148,2,223,466.29,70,0.0,111.5
14150,1,262,306.18,196,0.0,262.0
14151,3,404,666.7,510,2.2222222222222223,134.66666666666666
14152,8,1484,1668.66,68,1.1764705882352942,185.5
14153,1,312,233.39999999999998,320,0.0,312.0
14154,10,3204,6263.6,76,0.8264462809917356,320.4
14156,164,131278,233937.62,0,2.2553655874863585,800.4756097560976
14157,5,425,790.5300000000001,122,0.0,85.0
14159,16,3173,4281.83,6,0.42016806722689076,198.3125
14160,7,4661,8421.47,447,0.0,665.8571428571429
14161,7,1480,2996.93,52,0.0,211.42857142857142
14163,3,338,898.5,36,0.0,112.66666666666667
14166,2,82,251.15,341,0.0,41.0
14167,7,296,1101.55,1,0.0,42.285714285714285
14168,3,138,305.9,257,11.76470588235294,46.0
14169,2,205,621.51,267,0.0,102.5
14170,3,270,570.18,212,0.0,90.0
14171,1,44,135.0,567,0.0,44.0
14172,4,77,356.27,442,2.2222222222222223,19.25
14173,4,81,230.15,56,20.0,20.25
14175,14,2045,5388.77,8,12.389380530973451,146.07142857142858
14176,6,263,753.5600000000001,134,5.0,43.833333333333336
14177,10,877,1768.36,16,0.0,87.7
14180,34,656,4762.65,5,3.10077519379845,19.294117647058822
14181,2,120,308.35,247,0.0,60.0
14182,5,172,660.07,280,3.8461538461538463,34.4
14183,2,60,278.34000000000003,248,0.0,30.0
14185,1,6,197.65,168,0.0,6.0
14186,5,1550,1550.63,264,0.0,310.0
14187,1,50,123.5,310,0.0,50.0
14189,13,2315,2985.4900000000002,37,0.0,178.07692307692307
14190,1,2,79.9,503,0.0,2.0
14191,7,454,815.35,21,25.0,64.85714285714286
14192,1,218,293.74,224,0.0,218.0
14193,2,458,779.34,106,0.0,229.0
14194,36,6076,11121.18,5,2.356020942408377,168.77777777777777
14195,10,1844,2381.24,38,35.714285714285715,184.4
14197,1,143,390.05,247,0.0,143.0
14198,8,430,1037.48,63,1.8867924528301887,53.75
14199,6,230,916.5,55,11.11111111111111,38.333333333333336
14200,1,140,379.2,454,0.0,140.0
14201,9,506,797.8,23,0.0,56.22222222222222
14202,3,166,847.76,217,0.0,55.333333333333336
14203,1,80,339.34,234,0.0,80.0
14204,3,397,874.22,259,0.0,132.33333333333334
14205,10,1158,1912.5,101,13.91304347826087,115.8
14206,5,926,1145.21,76,3.7735849056603774,185.2
14207,1,36,157.8,524,0.0,36.0
14208,1,415,415.31,388,0.0,415.0
14209,16,1371,3947.09,43,3.0303030303030303,85.6875
14210,19,2385,5208.13,34,2.3529411764705883,125.52631578947368
14211,21,1807,2974.23,44,5.185185185185185,86.04761904761905
14212,1,894,1119.66,282,0.0,894.0
14213,2,0,0.0,208,50.0,0.0
14215,8,1408,2547.08,23,0.7692307692307693,176.0
14216,2,115,303.09000000000003,245,10.0,57.5
14217,20,835,2119.59,6,4.301075268817205,41.75
14219,2,285,543.89,246,0.0,142.5
14220,4,468,1515.0,84,0.0,117.0
14221,14,2463,4727.62,21,0.5780346820809248,175.92857142857142
14224,7,572,1324.05,52,0.0,81.71428571428571
14225,5,1154,2009.17,271,4.444444444444445,230.8
14226,6,1484,2427.59,35,3.125,247.33333333333334
14227,18,3498,5400.62,22,1.4634146341463417,194.33333333333334
14228,3,260,745.5,274,0.0,86.66666666666667
14229,10,604,1683.92,128,10.344827586206897,60.4
14230,3,246,979.8000000000001,272,0.0,82.0
14231,6,603,1131.97,16,0.0,100.5
14233,8,965,2278.55,48,6.382978723404255,120.625
14235,6,1911,2837.68,63,0.0,318.5
14236,6,500,1241.88,208,5.405405405405405,83.33333333333333
14237,3,236,466.04,210,3.7037037037037033,78.66666666666667
14238,3,189,434.23,163,0.0,63.0
14239,19,1322,3117.9100000000003,37,0.9259259259259258,69.57894736842105
14240,2,316,584.0,62,0.0,158.0
14241,2,242,333.7,20,0.0,121.0
14242,2,123,280.55,71,0.0,61.5
14243,17,3154,6361.2,7,1.5037593984962405,185.52941176470588
14244,2,802,354.82,495,20.0,401.0
14247,6,377,750.61,115,1.0638297872340425,62.833333333333336
14248,3,692,1032.95,155,0.0,230.66666666666666
14249,12,2383,5400.461,247,0.0,198.58333333333334
14252,1,111,350.99,218,0.0,111.0
14253,2,88,363.40000000000003,330,0.0,44.0
14254,1,263,601.03,269,0.0,263.0
14255,4,-2,-1441.6,383,75.0,-0.5
14256,9,1138,2384.14,91,3.4482758620689653,126.44444444444444
14257,6,2253,3885.32,21,0.0,375.5
14258,28,14787,25985.09,36,4.3478260869565215,528.1071428571429
14260,3,544,824.28,308,0.0,181.33333333333334
14263,1,171,322.93,260,0.0,171.0
14264,7,493,1257.59,82,4.615384615384616,70.42857142857143
14265,2,385,843.1700000000001,301,0.0,192.5
14266,1,24,40.56,265,0.0,24.0
14267,6,265,789.11,77,100.0,44.166666666666664
14268,1,147,354.85,307,0.0,147.0
14269,2,114,261.68,271,20.0,57.0
14270,1,197,492.65000000000003,168,0.0,197.0
14271,2,148,214.18,62,0.0,74.0
14272,3,585,614.94,91,0.0,195.0
14274,1,178,256.6,523,0.0,178.0
14275,6,538,1189.3799999999999,232,0.0,89.66666666666667
14276,11,1121,1554.03,17,17.391304347826086,101.9090909090909
14277,11,1122,1996.4999999999998,49,34.583333333333336,102.0
14278,1,131,205.83,246,0.0,131.0
14279,2,46,191.86,357,0.0,23.0
14281,1,45,245.15,245,0.0,45.0
14282,17,3968,5539.8,13,1.0101010101010102,233.41176470588235
14283,4,550,628.44,300,0.0,137.5
14284,1,349,704.4,490,0.0,349.0
14285,6,414,1254.53,13,2.857142857142857,69.0
14286,8,6387,5850.97,79,2.666666666666667,798.375
14290,10,819,2671.84,153,22.340425531914892,81.9
14291,19,4648,6001.32,9,0.7722007722007722,244.6315789473684
14292,18,2179,5155.88,22,8.823529411764707,121.05555555555556
14293,8,967,2270.87,142,1.3513513513513513,120.875
14294,1,190,375.34000000000003,244,0.0,190.0
14295,7,938,2149.86,169,5.633802816901409,134.0
14296,3,313,448.45,250,3.571428571428571,104.33333333333333
14298,70,79613,70787.54,2,0.06811989100817438,1137.3285714285714
14299,32,6173,10279.87,153,8.47457627118644,192.90625
14301,5,1073,1324.19,245,9.090909090909092,214.6
14302,3,298,742.9000000000001,267,0.0,99.33333333333333
14303,2,218,277.94,244,0.0,109.0
14304,5,687,1523.81,59,1.3888888888888888,137.4
14306,4,990,1058.0800000000002,215,0.0,247.5
14307,8,1936,2979.23,56,0.6172839506172839,242.0
14308,5,-1,-849.45,385,60.0,-0.2
14309,9,1900,2705.45,5,7.142857142857142,211.11111111111111
14310,1,230,492.1,269,0.0,230.0
14311,3,214,435.90000000000003,61,0.0,71.33333333333333
14312,9,1277,2333.29,23,0.0,141.88888888888889
14313,1,-1,-302.31,461,100.0,-1.0
14314,2,34,101.89999999999999,250,33.33333333333333,17.0
14315,5,706,1567.94,28,3.0303030303030303,141.2
14316,6,4482,1355.34,259,3.125,747.0
14318,1,152,158.02,297,0.0,152.0
14319,2,327,476.95000000000005,261,3.7037037037037033,163.5
14320,7,626,1204.1200000000001,43,14.117647058823529,89.42857142857143
14321,5,2019,1294.76,13,2.2988505747126435,403.8
14322,6,142,384.3,264,23.52941176470588,23.666666666666668
14324,2,402,701.61,246,0.0,201.0
14325,1,320,245.48000000000002,406,0.0,320.0
14326,4,568,923.98,71,0.0,142.0
14327,6,1296,1894.93,0,0.0,216.0
14328,3,-1,-445.06,267,66.66666666666666,-0.3333333333333333
14329,20,4724,7852.86,1,2.3746701846965697,236.2
14330,1,103,200.63,460,0.0,103.0
14332,2,412,1077.2,218,0.0,206.0
14334,11,2400,3419.0,40,0.7194244604316548,218.1818181818182
14337,1,-393,-658.63,568,100.0,-393.0
14338,3,616,891.8000000000001,28,0.0,205.33333333333334
14339,5,438,600.66,71,0.0,87.6
14341,16,1831,2964.34,52,1.2345679012345678,114.4375
14342,6,263,483.78000000000003,42,7.6923076923076925,43.833333333333336
14343,4,626,1079.66,258,0.0,156.5
14344,18,1402,2749.0,43,0.0,77.88888888888889
14346,4,1377,1556.61,134,0.0,344.25
14347,1,48,82.60000000000001,573,0.0,48.0
14350,4,526,947.8,107,0.0,131.5
14353,3,344,376.5,52,0.0,114.66666666666667
14355,3,617,840.0500000000001,202,0.0,205.66666666666666
14358,3,337,384.3,226,3.8461538461538463,112.33333333333333
14361,1,251,214.71,415,0.0,251.0
14363,2,105,227.47000000000003,238,0.0,52.5
14365,2,557,634.68,231,0.0,278.5
14366,1,16,136.0,361,0.0,16.0
14368,1,36,155.0,156,0.0,36.0
14369,2,255,469.13,479,0.0,127.5
14370,9,257,1092.13,287,10.204081632653061,28.555555555555557
14372,3,376,830.1800000000001,280,2.564102564102564,125.33333333333333
14373,1,17,76.55,195,0.0,17.0
14374,1,20,108.0,378,0.0,20.0
14375,3,647,1106.82,22,0.0,215.66666666666666
14376,1,50,215.46,520,0.0,50.0
14378,1,57,131.25,458,0.0,57.0
14379,3,548,1028.04,132,0.0,182.66666666666666
14380,2,0,-99.72999999999999,440,50.0,0.0
14381,1,303,423.26,288,0.0,303.0
14382,2,435,572.19,227,0.6493506493506493,217.5
14384,1,30,58.5,337,0.0,30.0
14388,14,2978,4277.65,40,3.79746835443038,212.71428571428572
14389,8,812,1119.95,27,32.25806451612903,101.5
14390,9,1123,2525.44,47,1.4634146341463417,124.77777777777777
14391,1,168,135.6,413,0.0,168.0
14392,1,114,266.4,269,0.0,114.0
14394,1,58,93.8,401,0.0,58.0
14395,19,3150,6252.99,14,0.4032258064516129,165.78947368421052
14396,6,773,1591.74,208,0.0,128.83333333333334
14398,2,267,707.79,238,0.0,133.5
14399,9,957,2093.21,231,1.5384615384615385,106.33333333333333
14400,3,1243,1143.3,237,5.88235294117647,414.3333333333333
14401,15,3066,3946.14,6,2.803738317757009,204.4
14402,1,240,285.6,489,0.0,240.0
14403,7,610,1322.96,53,28.57142857142857,87.14285714285714
14404,13,1335,2189.09,6,1.6,102.6923076923077
14405,1,100,195.0,223,0.0,100.0
14408,8,1549,2718.5600000000004,8,0.0,193.625
14409,7,1352,1882.74,155,1.5625,193.14285714285714
14410,10,1130,2236.63,43,0.0,113.0
14412,1,642,656.16,261,0.0,642.0
14413,4,277,764.52,199,0.0,69.25
14414,2,511,1119.55,195,0.0,255.5
14415,22,4499,8732.59,19,2.5510204081632653,204.5
14417,1,543,524.65,224,0.0,543.0
14419,3,230,509.99,89,0.0,76.66666666666667
14420,5,782,1241.85,233,4.477611940298507,156.4
14421,6,1170,2098.69,48,1.4285714285714286,195.0
14422,17,3694,6969.43,7,0.9009009009009009,217.2941176470588
14423,4,418,914.96,55,7.6923076923076925,104.5
14425,5,319,635.89,264,4.878048780487805,63.8
14426,18,5541,9370.75,15,2.813299232736573,307.8333333333333
14427,2,310,900.1800000000001,331,0.0,155.0
14428,3,141,326.38,69,0.0,47.0
14429,1,286,516.28,240,0.0,286.0
14430,5,408,956.4000000000001,348,12.5,81.6
14431,5,1196,2567.1,135,0.0,239.2
14433,1,131,280.7,302,0.0,131.0
14435,1,282,90.42,338,0.0,282.0
14436,1,168,182.64,390,0.0,168.0
14437,6,414,850.84,202,2.3255813953488373,69.0
14439,5,2244,9443.04,156,0.0,448.8
14440,12,1348,4698.16,153,1.8867924528301887,112.33333333333333
14441,13,911,3085.69,92,3.7383177570093453,70.07692307692308
14442,11,1421,5276.27,34,1.3157894736842104,129.1818181818182
14443,6,759,1251.8500000000001,142,4.761904761904762,126.5
14444,1,172,120.44,292,0.0,172.0
14445,1,83,221.65,292,0.0,83.0
14446,2,493,492.96999999999997,83,0.0,246.5
14447,3,655,1149.53,33,0.0,218.33333333333334
14448,1,44,102.35000000000001,200,0.0,44.0
14449,6,1196,1745.07,83,0.0,199.33333333333334
14450,7,522,1128.44,17,0.0,74.57142857142857
14451,17,1529,2931.6,31,1.6908212560386473,89.94117647058823
14452,2,169,399.9,232,0.0,84.5
14454,6,396,970.7,213,0.9009009009009009,66.0
14455,5,669,584.37,269,3.75,133.8
14458,1,317,228.07,217,0.0,317.0
14459,2,1542,3501.221,369,1.2987012987012987,771.0
14460,11,1397,761.8,8,16.129032258064516,127.0
14461,13,2840,6304.17,15,0.2188183807439825,218.46153846153845
14462,11,578,1345.34,22,0.0,52.54545454545455
14463,3,158,566.37,7,0.0,52.666666666666664
14464,2,62,111.0,404,0.0,31.0
14465,11,2539,3925.85,83,0.0,230.8181818181818
14466,10,1959,3340.45,24,0.0,195.9
14467,9,948,1738.68,149,0.0,105.33333333333333
14468,1,164,204.24,570,0.0,164.0
14469,4,973,2093.46,253,0.0,243.25
14470,2,227,548.49,124,0.0,113.5
14471,2,187,400.95,427,0.0,93.5
14472,6,1029,1723.26,24,0.0,171.5
14474,1,308,711.23,416,0.0,308.0
14475,6,318,721.44,3,0.0,53.0
14477,7,696,1175.8,21,33.33333333333333,99.42857142857143
14478,4,1226,1276.66,219,0.0,306.5
14479,4,562,1124.71,90,0.0,140.5
14480,4,526,1016.22,239,1.8867924528301887,131.5
14481,6,1567,1908.52,1,0.8264462809917356,261.1666666666667
14482,9,1267,2356.35,76,1.834862385321101,140.77777777777777
14483,2,193,257.1,118,0.0,96.5
14484,3,534,749.0600000000001,238,0.0,178.0
14486,2,90,175.5,348,0.0,45.0
14487,3,85,213.14000000000001,205,2.380952380952381,28.333333333333332
14489,4,1011,1574.93,44,0.0,252.75
14490,2,933,1273.47,243,0.0,466.5
14491,2,139,340.93,12,0.0,69.5
14492,10,639,1574.3600000000001,267,11.538461538461538,63.9
14493,7,1857,2630.92,227,1.2605042016806722,265.2857142857143
14494,2,118,261.9,238,0.0,59.0
14495,2,5,42.5,484,50.0,2.5
14496,10,894,2341.54,148,3.1578947368421053,89.4
14497,3,330,679.16,138,0.0,110.0
14498,7,1188,2256.75,23,0.0,169.71428571428572
14499,8,796,1397.8700000000001,115,2.4193548387096775,99.5
14501,2,161,251.21,20,0.0,80.5
14502,8,426,961.69,71,0.0,53.25
14505,23,3853,8937.97,41,1.5259409969481181,167.52173913043478
14506,4,445,1553.76,120,0.0,111.25
14507,11,1190,2352.23,52,4.678362573099415,108.18181818181819
14508,4,205,536.02,213,0.8130081300813009,51.25
14509,1,38,110.95,371,0.0,38.0
14510,4,787,964.55,212,1.3157894736842104,196.75
14512,7,736,1215.97,24,0.0,105.14285714285714
14513,6,395,632.67,43,0.0,65.83333333333333
14514,9,1970,3788.7,38,0.36101083032490977,218.88888888888889
14515,11,1144,2382.46,28,5.063291139240507,104.0
14516,1,63,151.17,353,0.0,63.0
14519,2,81,203.14,520,0.0,40.5
14521,2,203,167.65,314,15.0,101.5
14522,5,599,1052.51,35,0.0,119.8
14524,9,916,2094.9,15,0.0,101.77777777777777
14525,15,3508,5664.68,19,0.0,233.86666666666667
14526,1,178,258.65,226,0.0,178.0
14527,152,5349,21122.87,0,5.133470225872689,35.19078947368421
14530,16,2240,4603.55,22,1.5151515151515151,140.0
14531,1,260,376.34,316,0.0,260.0
14532,12,1110,3833.03,73,0.36496350364963503,92.5
14533,7,2546,1806.0,189,5.128205128205128,363.7142857142857
14534,24,1852,3955.01,6,2.8925619834710745,77.16666666666667
14535,8,1830,3836.26,85,0.7984031936127743,228.75
14537,2,107,279.89,443,7.142857142857142,53.5
14538,4,159,1089.0900000000001,93,0.0,39.75
14540,10,1304,2942.98,146,0.5154639175257731,130.4
14541,13,1079,2345.38,5,0.0,83.0
14543,43,1915,11235.23,8,13.142857142857142,44.53488372093023
14544,2,1712,2036.0,198,0.0,856.0
14545,1,236,349.25,511,0.0,236.0
14546,14,1825,3362.62,38,5.072463768115942,130.35714285714286
14548,8,858,2214.89,154,0.0,107.25
14549,4,394,913.6,148,0.0,98.5
14550,2,382,587.69,225,0.0,191.0
14551,8,435,795.84,40,2.8169014084507045,54.375
14552,2,168,343.71,217,0.0,84.0
14553,7,805,1246.15,55,0.5025125628140703,115.0
14555,6,807,2168.68,138,2.0,134.5
14556,3,323,815.69,433,0.0,107.66666666666667
14558,5,158,614.1,489,11.76470588235294,31.6
14559,1,72,75.6,227,0.0,72.0
14560,32,3554,5098.3099999999995,33,0.6896551724137931,111.0625
14562,12,1254,2737.37,19,0.0,104.5
14563,2,279,640.54,346,0.0,139.5
14564,5,1284,2519.32,264,5.3097345132743365,256.8
14565,4,1294,2627.15,40,0.0,323.5
14566,3,1600,2660.0,254,0.0,533.3333333333334
14568,2,633,909.5,260,2.083333333333333,316.5
14569,3,178,369.94,289,0.0,59.333333333333336
14570,3,431,613.75,117,0.0,143.66666666666666
14571,1,56,160.0,262,0.0,56.0
14572,9,1917,3767.9700000000003,91,0.6644518272425249,213.0
14573,17,677,2113.42,16,0.0,39.8235294117647
14574,1,63,143.70000000000002,569,0.0,63.0
14575,1,163,420.22,325,0.0,163.0
14576,1,12,35.400000000000006,208,0.0,12.0
14577,6,496,1151.08,0,0.0,82.66666666666667
14579,1,56,105.56,269,0.0,56.0
14580,1,3,14.85,355,0.0,3.0
14581,1,87,271.05,381,0.0,87.0
14583,6,727,1111.76,2,0.0,121.16666666666667
14584,9,956,1725.16,5,0.0,106.22222222222223
14585,4,539,986.22,219,0.0,134.75
14587,9,714,1449.78,21,0.0,79.33333333333333
14588,1,62,135.39,415,0.0,62.0
14589,1,5,39.75,208,0.0,5.0
14590,28,878,2871.04,261,6.481481481481481,31.357142857142858
14593,17,1623,3291.13,35,1.7094017094017095,95.47058823529412
14594,1,146,255.0,210,0.0,146.0
14595,3,326,587.65,150,0.0,108.66666666666667
14596,1,75,222.22,463,0.0,75.0
14597,5,988,1483.49,28,0.0,197.6
14598,2,0,-1.7763568394002505e-15,406,50.0,0.0
14599,2,292,457.89,227,0.0,146.0
14600,2,487,865.17,142,0.0,243.5
14602,1,80,205.35999999999999,493,0.0,80.0
14604,1,88,143.85999999999999,470,0.0,88.0
14605,4,416,921.5600000000001,211,0.0,104.0
14606,208,12906,25093.21,0,1.7352032327073923,62.04807692307692
14607,11,3998,7884.96,98,2.4,363.45454545454544
14608,9,528,1692.29,199,4.0,58.666666666666664
